id,recipientId,senderId,tokens
125027,13718,14321,1
125028,13597,14321,1
125029,13622,14321,1
125030,13686,14321,1
125031,14066,14321,1
125033,15378,14321,1
125034,15381,14321,1
125035,13616,14321,1
125037,14559,14321,1
125038,13596,14321,1
125039,13646,14321,1
125041,13655,14321,1
125042,15418,14321,1
125043,13654,14321,1
125044,13606,14321,1
125045,13645,14321,1
125046,14314,14321,1
125047,13652,14321,1
125048,14161,14321,1
125053,13604,14321,1
125054,13608,14321,1
125055,13610,14321,1
125057,13853,15124,1
125058,13673,15124,1
125061,13614,14321,1
125063,15498,14321,1
125064,15232,14321,1
125065,14063,14321,1
125081,13573,13645,1
125092,13662,13902,1
125093,13766,13902,1
125094,13624,14330,1
125095,13631,13902,1
125100,13655,13902,1
125101,13606,13902,1
125113,14065,14472,1
125116,13579,14472,1
125122,13583,14472,1
125125,13591,14472,1
125192,13570,13718,1
125216,13647,13678,1
125222,13574,13678,1
125229,13631,13678,1
125234,14170,13678,1
125236,14850,13678,1
125239,15418,13678,1
125252,14706,13718,1
125254,13627,13718,1
125255,13610,13718,1
125257,13571,15124,1
125260,13902,13654,1
125261,14707,13654,1
125262,13649,13654,1
125263,13627,13654,1
125265,13718,13654,1
125266,15385,13654,1
125267,13606,13654,1
125270,14161,13654,1
125272,15371,13654,1
125273,15381,13654,1
125274,14850,13654,1
125276,13591,13654,1
125277,14170,13654,1
125281,13576,13663,1
125294,14202,14701,1
125328,16584,13573,1
125350,13578,13663,1
125351,13618,13663,1
125363,14709,13661,1
125392,14772,13718,1
125393,14707,13718,1
125394,13812,13718,1
125398,15880,13718,1
125399,14315,13816,1
125401,13627,13816,1
125421,15185,13657,1
125423,16584,13657,1
125440,13678,13594,1
125441,13664,13594,1
125461,13684,14707,1
125465,15383,14707,1
125468,14738,13380,1
125469,13666,13380,1
125473,13611,13380,1
125475,13579,13380,1
125476,13766,13380,1
125477,13767,13380,1
125478,13632,13380,1
125479,13649,13380,1
125482,13631,13380,1
125483,13717,13380,1
125484,13815,13380,1
125487,13622,13380,1
125488,14066,13380,1
125489,13654,13380,1
125491,13608,13380,1
125495,15800,13380,1
125496,13658,13380,1
125498,13652,13380,1
125504,13673,13596,1
125505,13768,13596,1
125511,13853,15428,1
125512,14062,15428,1
125513,14772,15428,1
125514,13902,15428,1
125518,13816,14430,1
125519,15314,14430,1
125536,13717,14059,1
125540,13765,14428,1
125549,15430,14408,1
125550,13658,14408,1
125551,13652,14408,1
125557,13902,14182,1
125559,13684,14182,1
125560,13718,14182,1
125561,13622,14182,1
125565,13591,14182,1
125585,13622,14401,1
125586,13591,14401,1
125588,13627,14401,1
125589,13684,14401,1
125593,13765,14401,1
125594,13647,14401,1
125595,14170,14401,1
125596,13641,14407,1
125598,13611,14407,1
125599,13627,14407,1
125600,13718,14407,1
125603,13626,14407,1
125604,13581,14407,1
125606,13616,14407,1
125607,14161,14407,1
125608,14170,14407,1
125612,13627,14404,1
125614,13815,14404,1
125615,13765,14404,1
125616,13591,14404,1
125618,13582,14404,1
125619,13611,14404,1
125620,14772,14404,1
125622,15412,14404,1
125623,13606,14404,1
125624,13581,14404,1
125626,13588,14404,1
125627,14074,14404,1
125628,14850,14404,1
125629,14170,14404,1
125631,13641,14231,1
125632,13666,14231,1
125633,13582,14231,1
125634,13659,14231,1
125635,13627,14231,1
125638,15412,14231,1
125639,15445,14231,1
125640,15430,14231,1
125641,13626,14231,1
125642,13614,14231,1
125643,14850,14231,1
125646,13652,14231,1
125653,15416,15354,1
125655,13649,15354,1
125656,13902,15354,1
125658,13769,15354,1
125660,13627,15354,1
125661,13651,15354,1
125662,15445,15354,1
125663,13626,15354,1
125664,13765,15354,1
125665,13647,15354,1
125666,13591,15354,1
125667,13652,15354,1
125682,14772,14406,1
125683,14430,14406,1
125684,13600,14406,1
125685,13606,14406,1
125686,13581,14406,1
125687,13588,14406,1
125688,14074,14406,1
125689,14850,14406,1
125690,13591,14406,1
125691,14170,14406,1
125694,15316,13768,1
125704,13815,14540,1
125705,13678,14540,1
125706,14231,14540,1
125707,14772,14540,1
125708,13902,14540,1
125709,14408,14540,1
125710,13627,14540,1
125711,13684,14540,1
125712,13622,14540,1
125713,13606,14540,1
125714,13626,14540,1
125715,13581,14540,1
125716,14074,14540,1
125717,13765,14540,1
125718,13673,14540,1
125719,13591,14540,1
125725,13631,13664,1
125728,13645,13664,1
125729,14707,13664,1
125731,14170,13664,1
125737,13591,14430,1
125738,13678,14430,1
125739,14407,14430,1
125740,13649,14430,1
125742,13627,14430,1
125743,13622,14430,1
125744,13902,14430,1
125745,13626,14430,1
125746,14074,14430,1
125747,13765,14430,1
125748,13673,14430,1
125749,14850,14430,1
125750,14170,14430,1
125754,14772,15346,1
125758,13627,15346,1
125760,13684,15346,1
125763,13815,15346,1
125764,13622,15346,1
125765,13902,15346,1
125767,13581,15346,1
125768,13588,15346,1
125769,14074,15346,1
125771,13673,15346,1
125772,13591,15346,1
125773,13649,15346,1
125774,14850,15346,1
125775,14170,15346,1
125779,13628,13663,1
125780,13629,13663,1
125781,13630,13663,1
125782,13643,13663,1
125783,13648,13663,1
125784,13653,13663,1
125785,13656,13663,1
125786,13666,13663,1
125787,13679,13663,1
125788,13681,13663,1
125789,13682,13663,1
125790,13685,13663,1
125791,13687,13663,1
125792,13688,13663,1
125793,13677,13663,1
125795,13624,13663,1
125796,13611,13663,1
125797,13672,13663,1
125798,13659,13663,1
125799,13657,13663,1
125800,13571,13663,1
125801,13670,13663,1
125803,13644,13663,1
125804,13632,13663,1
125805,13627,13663,1
125806,13662,13663,1
125807,13634,13663,1
125808,13637,13663,1
125809,13642,13663,1
125810,13651,13663,1
125811,13649,13663,1
125812,13664,13663,1
125813,13684,13663,1
125814,13601,13663,1
125815,13718,13663,1
125816,13593,13663,1
125817,13594,13663,1
125818,13597,13663,1
125820,13602,13663,1
125821,13603,13663,1
125822,13622,13663,1
125823,13623,13663,1
125824,13667,13663,1
125825,13668,13663,1
125826,13686,13663,1
125827,13631,13663,1
125828,13717,13663,1
125829,13660,13663,1
125831,13655,13663,1
125832,13577,13663,1
125833,13654,13663,1
125834,13606,13663,1
125835,13625,13663,1
125836,13626,13663,1
125837,13581,13663,1
125838,13614,13663,1
125839,13607,13663,1
125840,13608,13663,1
125841,13613,13663,1
125842,13588,13663,1
125843,13616,13663,1
125844,13596,13663,1
125845,13646,13663,1
125846,13673,13663,1
125847,13610,13663,1
125849,13633,13663,1
125850,13604,13663,1
125851,13647,13663,1
125853,13658,13663,1
125854,13645,13663,1
125856,13650,13663,1
125857,13573,13663,1
125858,13652,13663,1
125859,13680,13663,1
125860,13639,13663,1
125861,13676,13663,1
125866,13641,14413,1
125867,13649,14413,1
125868,14408,14413,1
125869,13627,14413,1
125870,13631,14413,1
125872,13902,14413,1
125873,13626,14413,1
125874,13765,14413,1
125875,13673,14413,1
125877,14231,14414,1
125878,13582,14414,1
125879,14407,14414,1
125880,13649,14414,1
125881,14170,14414,1
125882,14772,14414,1
125883,14405,14414,1
125884,14406,14414,1
125886,13627,14414,1
125887,14182,14414,1
125888,14850,14414,1
125889,13684,14414,1
125890,14429,14414,1
125892,13600,14414,1
125893,13622,14414,1
125895,13902,14414,1
125897,13581,14414,1
125898,13588,14414,1
125899,14074,14414,1
125900,13765,14414,1
125901,13673,14414,1
125902,13591,14414,1
125906,13582,14416,1
125907,13627,14416,1
125908,13579,14416,1
125909,14850,14416,1
125911,13815,14416,1
125912,13622,14416,1
125913,13631,14416,1
125915,13581,14416,1
125916,14074,14416,1
125917,13765,14416,1
125918,14170,14416,1
125919,13591,14416,1
125923,13649,14417,1
125924,13655,14417,1
125925,14772,14417,1
125927,13627,14417,1
125928,13579,14417,1
125929,14850,14417,1
125931,13815,14417,1
125932,13600,14417,1
125933,13622,14417,1
125934,13631,14417,1
125936,13902,14417,1
125937,13626,14417,1
125938,13581,14417,1
125939,13614,14417,1
125940,13588,14417,1
125941,14074,14417,1
125942,13765,14417,1
125943,13616,14417,1
125944,13591,14417,1
125945,14170,14417,1
125952,13768,14418,1
125953,14850,14418,1
125954,13815,14418,1
125955,13600,14418,1
125957,14170,14418,1
125960,14472,14426,1
125961,14407,14426,1
125962,13649,14426,1
125963,14772,14426,1
125964,13606,14426,1
125968,13768,14426,1
125969,13627,14426,1
125971,14503,14426,1
125972,14850,14426,1
125973,13684,14426,1
125976,13815,14426,1
125977,13600,14426,1
125978,13622,14426,1
125979,13631,14426,1
125981,13902,14426,1
125982,13626,14426,1
125983,13581,14426,1
125984,13614,14426,1
125985,13588,14426,1
125986,14074,14426,1
125987,13765,14426,1
125988,13673,14426,1
125989,13652,14426,1
125990,13591,14426,1
125991,14170,14426,1
125997,13659,14442,1
125998,13649,14442,1
125999,14772,14442,1
126002,13768,14442,1
126003,13627,14442,1
126005,14850,14442,1
126006,14429,14442,1
126008,13815,14442,1
126009,13600,14442,1
126010,13622,14442,1
126011,13631,14442,1
126013,13902,14442,1
126014,13626,14442,1
126015,13581,14442,1
126016,13588,14442,1
126017,14074,14442,1
126018,13765,14442,1
126019,13616,14442,1
126020,13673,14442,1
126021,13591,14442,1
126022,14170,14442,1
126023,13655,14442,1
126026,13582,15353,1
126027,13659,15353,1
126028,13649,15353,1
126029,13627,15353,1
126030,14850,15353,1
126031,14429,15353,1
126032,14430,15353,1
126033,13600,15353,1
126034,13622,15353,1
126035,13631,15353,1
126037,13902,15353,1
126038,13626,15353,1
126039,13581,15353,1
126040,13588,15353,1
126041,14074,15353,1
126042,13765,15353,1
126043,13616,15353,1
126044,13591,15353,1
126045,14170,15353,1
126046,13655,15353,1
126056,14407,13646,1
126057,13659,13646,1
126060,13582,13644,1
126062,13611,13644,1
126066,14174,13644,1
126075,15880,13644,1
126078,14170,13644,1
126080,14013,13644,1
126081,13677,13644,1
126082,14067,13644,1
126083,13627,13644,1
126084,14419,13644,1
126085,13651,13644,1
126086,13641,13644,1
126087,16898,13644,1
126088,14066,13644,1
126090,14161,13644,1
126091,13645,13644,1
126092,13676,13644,1
126111,13661,15223,1
126112,14171,15223,1
126113,14183,15223,1
126114,14013,15223,1
126115,13678,15223,1
126116,13570,15223,1
126117,13629,15223,1
126118,13648,15223,1
126119,13666,15223,1
126120,14075,15223,1
126121,16666,15223,1
126122,13659,15223,1
126123,13649,15223,1
126124,13583,15223,1
126125,14772,15223,1
126126,14174,15223,1
126127,13766,15223,1
126128,13769,15223,1
126129,13644,15223,1
126130,13768,15223,1
126131,13632,15223,1
126132,13627,15223,1
126133,13664,15223,1
126134,15430,15223,1
126135,15880,15223,1
126136,13718,15223,1
126137,13622,15223,1
126138,14307,15223,1
126139,15378,15223,1
126140,15385,15223,1
126141,15412,15223,1
126142,14419,15223,1
126143,13676,15223,1
126144,15445,15223,1
126145,13902,15223,1
126146,13614,15223,1
126147,13608,15223,1
126148,13616,15223,1
126149,13673,15223,1
126150,13652,15223,1
126151,13606,15223,1
126152,15384,15223,1
126153,13591,15223,1
126154,14170,15223,1
126155,15183,15223,1
126156,16579,15223,1
126157,13651,15223,1
126158,13610,15223,1
126159,15666,15223,1
126160,13633,15223,1
126161,13658,15223,1
126162,15379,15223,1
126186,15803,15308,1
126187,13582,15308,1
126188,13583,15308,1
126189,14174,15308,1
126190,13574,15308,1
126191,13579,15308,1
126192,14176,15308,1
126193,13815,15308,1
126194,13816,15308,1
126195,13581,15308,1
126196,14059,15308,1
126198,15416,16662,1
126199,13574,16662,1
126202,13682,15223,1
126203,15803,15223,1
126204,13611,15223,1
126205,13574,15223,1
126206,14850,15223,1
126207,13579,15223,1
126208,13641,15223,1
126209,13815,15223,1
126210,13594,15223,1
126211,13717,15223,1
126212,14066,15223,1
126213,13654,15223,1
126214,13626,15223,1
126215,13588,15223,1
126216,14074,15223,1
126217,15500,15223,1
126218,15498,15223,1
126219,13765,15223,1
126220,14161,15223,1
126221,15232,15223,1
126222,13647,15223,1
126223,13645,15223,1
126224,13655,15223,1
126225,13572,14523,1
126240,13573,14527,1
126242,14176,14063,1
126251,14062,15311,1
126262,13684,14174,1
126264,13815,14174,1
126265,13902,14174,1
126268,15225,14174,1
126269,13601,14174,1
126270,13626,14174,1
126271,13658,14174,1
126298,14321,14507,1
126301,15124,14507,1
126302,13677,14507,1
126303,13579,14507,1
126307,13717,14507,1
126310,15371,14507,1
126313,13767,14505,1
126315,13684,14505,1
126317,13718,14505,1
126320,13717,14505,1
126321,15418,14505,1
126323,13581,14505,1
126324,15500,14505,1
126328,15941,14505,1
126329,13652,14505,1
126331,14321,14504,1
126332,13853,14504,1
126335,13767,14504,1
126336,15124,14504,1
126341,13631,14504,1
126342,13717,14504,1
126343,13660,14504,1
126346,13582,14504,1
126348,14176,14504,1
126349,13581,14504,1
126350,13610,14504,1
126351,13570,14084,1
126352,13629,14084,1
126353,15803,14084,1
126357,16665,14084,1
126358,16666,14084,1
126359,14772,14084,1
126361,13768,14084,1
126362,13574,14084,1
126363,14850,14084,1
126364,13583,14084,1
126365,13579,14084,1
126366,13812,14084,1
126367,13601,14084,1
126368,13815,14084,1
126369,13718,14084,1
126370,13594,14084,1
126371,16898,14084,1
126372,13622,14084,1
126373,13623,14084,1
126374,14307,14084,1
126375,15314,14084,1
126376,15376,14084,1
126377,15412,14084,1
126378,13577,14084,1
126379,13626,14084,1
126382,14074,14084,1
126384,13616,14084,1
126385,15316,14084,1
126386,13610,14084,1
126387,13633,14084,1
126388,14707,14084,1
126389,13591,14084,1
126390,14170,14084,1
120790,14084,14411,0
120797,14084,13654,0
121475,14706,14057,0
121512,13831,15314,0
121662,13831,14411,0
121663,13675,14411,0
121764,14323,13622,0
121765,13831,13622,0
121766,15223,13622,0
121774,15222,13622,0
123094,14084,13583,0
123580,14084,15497,0
123892,13380,15379,0
124069,14476,14706,0
124095,15222,14706,0
124594,14084,14067,0
124745,14323,13574,0
124749,13831,13574,0
124751,14084,13574,0
124753,15222,13574,0
125248,14323,13591,0
125249,15223,13591,0
125250,13380,13591,0
125291,13831,13591,0
125292,14084,13591,0
125293,15222,13591,0
125453,13675,14707,0
125456,14084,14707,0
125464,15222,14707,0
